"alpha","beta","sigma","convergence"
0.0140152802461675,1.67560767002745e-08,0.658902134674823,1.23755886319039e-05
0.00612377269716603,6.01642116541672e-09,0.676490056510311,2.466454679742e-05
0.00739914589156965,2.94926502381677e-10,0.53524988672727,8.71092449981558e-05
0.00735067074953433,2.58110131365934e-13,0.733950004665334,8.30020046719683e-05
0.0127336912239245,1.07146362015318e-08,0.602086809238172,1.99719590880585e-06
0.0103055386899402,5.61301627377792e-09,1.0399939807384,9.93789424159825e-06
0.00667837669248762,4.50684837498656e-09,0.733146007918873,7.8273131907543e-06
0.0125499440138508,7.56747990880993e-09,0.572868510387895,8.05654779492415e-05
0.0117709860052708,2.37493390739448e-12,1.00346769517827,8.15266387608756e-05
0.0129790584166706,1.32176720114912e-08,0.662396964612871,5.90366029881469e-05
0.0218050269955455,2.82320652016804e-08,0.691315972108921,5.13716949694833e-05
0.0100958037811094,5.21625553770987e-09,0.987381441797874,7.76220417596116e-05
0.0146443377567208,2.02812847006553e-08,0.653397809318975,3.90394984291319e-06
0.0138640519622337,6.40429839616436e-09,0.834672705887225,6.15202354446333e-05
0.0086631585725198,1.30972580439641e-08,0.766219475877522,4.50912514962463e-06
0.00855223894143036,1.31002522769395e-08,0.667023984460506,7.66075602115275e-05
0.0102479342459151,6.25931999520911e-10,0.835268499218286,3.52083482010566e-06
0.00900717162628841,8.63445542359275e-14,0.580057375665304,4.21613831458974e-07
0.0068757455052793,5.55263280931958e-14,0.727734350635786,1.79047791754944e-06
0.0103811763163121,2.06719276793616e-13,0.895571270657174,1.27194331152096e-05
0.0120447165492713,1.46224551298544e-08,0.755760029811745,1.09272988093556e-05
0.00869194265062387,9.96187328611009e-09,0.518733590608827,5.05157632727526e-05
0.0165105683524099,1.91275378209942e-08,0.702271339905096,3.05908768305713e-06
0.0135112768985928,2.02382521743397e-08,0.710962274918538,5.71903339882762e-06
0.0158044202061935,2.55833726782732e-08,0.770853945252054,7.61801985519135e-06
0.014751846816978,4.57605740625936e-09,0.822244598686823,3.18311112191439e-07
0.00988791836851005,1.52851687151181e-08,0.529419391913691,6.93690829403474e-05
0.0120144574943296,7.59129752658343e-09,0.654866282734399,7.08358113291238e-05
0.00852532821019249,5.2534470661659e-14,0.663936256067682,5.97603639146814e-05
0.00870271024964844,1.67264171474965e-14,0.536779751471482,2.67544155110626e-05
0.00673284374141086,2.77207118744516e-14,0.53669309768505,5.22222195624677e-06
0.00848256416578815,4.06402390258513e-14,0.518077206741238,3.39543619774525e-07
0.00832925982278285,5.30306215921215e-13,0.628219031396655,7.44268115228917e-06
0.0148143676670877,1.32941720800019e-08,0.694366847871161,4.57139655644726e-05
0.00846269053856508,1.20996748584875e-12,0.692408532223075,7.1215651205689e-05
0.0169034386331363,1.32138950018374e-08,1.08630691275325,4.9924520814096e-05
0.0162097828466184,1.30936638089218e-08,0.84659254815745,1.68879101515858e-05
0.0215098755610185,1.95930818914851e-08,0.709580635119098,8.74364664764347e-07
0.00989567868679494,3.69138065477424e-09,0.884579259788652,1.4056896560251e-06
0.00858502433345603,2.03733793474728e-09,0.685112833304456,1.54566422295978e-05
0.0138559383522577,9.66305540282825e-09,0.936308165524136,8.1963581637481e-05
0.00955100121220686,3.72851846338608e-11,0.713079608462645,1.6387162608299e-06
0.00834563641312163,2.65833566058563e-13,0.716851542177746,4.91275608211089e-05
0.0154730141837915,1.97671494604843e-08,0.842125530320926,3.95497046981106e-05
0.0102469452046916,1.5080752625466e-12,0.734343004225441,5.85755212780208e-05
0.0121982437952415,4.50488940781511e-09,0.840537389251217,6.76647130575953e-05
0.00951626067359618,1.50864182391666e-08,0.852229714143288,5.27301341835715e-05
0.0116381079753962,6.05537787499539e-09,0.89793566882666,1.30856805531277e-05
0.0259128246374494,3.5034790625519e-08,0.633500840852296,6.45820610607752e-06
0.0150286420411736,2.14580433039998e-08,0.626711797580477,1.07454597163473e-05
0.0133649132024443,3.08509221255064e-09,0.701310601006807,1.09349938206962e-06
0.00914918443379442,6.94507048640673e-10,0.725201160559518,5.2616310516454e-06
0.0112449197859054,1.46585631259377e-08,0.716771369042163,1.09238138902891e-05
0.0126679916004833,1.19976977731193e-08,0.911761497462872,7.6662899867942e-05
0.0211759766225774,3.16705137969738e-08,0.851872090480052,5.49262910150372e-05
0.0140413860806104,1.47016101951776e-08,0.475859615792242,3.65930886933421e-06
0.0101435990073993,6.89289052202826e-14,0.68345012881762,4.95246132254984e-05
0.0144817912988761,1.04875354846223e-08,0.87607897328986,4.35405790658758e-06
0.0077195710652009,1.78870308583382e-13,0.657705830528384,9.6095240992129e-05
0.011048324137306,1.05267329379054e-12,0.749150022573614,1.80831382661355e-06
0.0096224438403952,2.03484480253362e-13,0.862423145161356,7.72789396796741e-05
0.0101451411669933,2.52226727298757e-12,0.803309590514646,7.3191418489585e-06
0.00673521321005238,6.15250422038892e-12,0.613624201002173,8.33838123446745e-05
0.00737489957586402,1.13547891771616e-11,0.566836420214083,5.9732788118414e-06
0.0118578884042066,1.08578765152301e-08,0.878601790055771,4.86794223843218e-05
0.022698094310602,3.45859146743942e-08,0.852684970518189,2.77262018364228e-06
0.00864824453389195,2.28660772782073e-09,0.660526086141578,3.00915178563225e-05
0.0113927421389611,9.85876577404622e-09,0.902769210069033,5.94247680629043e-05
0.0146819385275738,2.2293271500124e-08,0.632669643735659,1.91683688407119e-06
0.00821620708858461,3.845269725438e-13,0.563341210981292,1.56279264576958e-05
0.00772856162709902,5.87404586560477e-13,0.592942260088338,2.32765216674927e-05
0.00542597815477357,1.29844419095352e-12,0.739363952217583,1.69515312280903e-05
0.00701156978778027,6.94653908253292e-13,0.800058547010836,1.59707643600335e-05
0.00618585579390202,1.64670363905442e-13,0.664987478368485,3.66005140313306e-05
0.0110225573748014,7.05666960187623e-13,0.566916460916095,4.92788824080813e-05
0.00837098080031151,5.56471253354652e-14,0.656305859552248,8.07427433284773e-05
0.00525854364908396,1.42547889205958e-13,0.524597776154442,2.62900337181397e-05
0.0051634890908719,1.32961622777969e-13,0.606953292729369,7.34875467887636e-05
0.00976503709611166,1.20481458542872e-12,0.830974423189367,1.87846653978747e-05
0.0159097671623116,1.79901558227509e-08,0.729482278984934,1.00113235708349e-05
0.0106908169080444,7.04808063187025e-09,0.741232188795463,8.76591110426752e-05
0.0151299311754139,1.3057822105151e-08,0.84750348336684,9.50253737088565e-06
0.00770517271649312,3.09673364089032e-09,0.619254208815664,5.17322307892535e-05
0.00727085815400031,2.36608498829294e-09,0.783156474727289,4.06168097598533e-06
0.00791346826876269,1.80083484359477e-10,0.552347694005465,1.874944222115e-06
0.00871036776286552,2.47243170744318e-09,0.605151876631882,9.47990537121574e-05
0.0199839993586535,1.91800076452432e-08,0.90997239644052,3.29891970006372e-05
0.0114670116900537,3.60496098336165e-09,0.562255479181258,1.12825458972851e-06
0.0122628795915091,9.13332885021159e-13,0.762508996685388,4.5812838702218e-05
0.0099294918961969,7.46887897503567e-09,0.711514625001286,1.25638164898048e-05
0.00794545607283633,1.72388743613658e-12,0.741951494789479,5.26657667438621e-05
0.0146165534060183,1.57894536337974e-08,0.823114974156001,2.53451408008684e-06
0.0161754720422677,7.61357210998941e-09,0.888023968653954,6.80936023228453e-07
0.0120405320967645,4.70973425254994e-09,0.694796966015394,2.30089476967341e-05
0.0112264798881761,1.1131594040658e-08,1.0247054515255,2.91450444222721e-06
0.0142174120085228,1.69360781749405e-08,0.745637238504888,1.3555130650335e-05
0.0111205301370255,1.34194604865261e-08,0.89467881690465,2.12488056830375e-05
0.00844554932041679,2.52628659650677e-10,0.787939828534398,4.44750950777471e-06
0.0158076147278588,2.52572898388448e-08,0.74624217944677,8.32814862368806e-06
0.0120188551974469,7.24701219312688e-09,0.8062398279199,1.32191720292402e-05
0.0237305388067974,2.7199705249915e-08,0.834362362465857,1.37712662375563e-05
0.00831110115863603,4.50130721105377e-09,0.516620058918759,8.07192778697695e-05
0.00561851814419186,6.52146142808709e-09,0.698713906624683,1.88561398165394e-05
0.0136926839205367,5.24988917594628e-09,0.577681060202402,8.62481106838878e-05
0.0118074042112636,1.1526720768361e-08,0.656933301398292,7.66972900699511e-05
0.00895082379139174,3.212229077532e-12,0.916822021293182,8.35285256642647e-05
0.0100652711573454,3.69351021720317e-13,0.612088992727682,6.07972694130342e-06
0.011710716161306,1.62464441678315e-13,0.696319453255602,1.31535572388079e-05
0.0116206468741737,6.13210736291449e-13,0.595413209011654,4.7311031674562e-05
0.0102046663767373,5.15906005916205e-13,0.575654990018052,2.17837238760478e-05
0.00760473047227851,2.20061632871737e-12,0.602495462894197,4.10587488455109e-05
0.0106756794621972,4.62656224802294e-09,0.714354295066681,1.10304059699315e-05
0.0101603530728515,1.33032170631534e-08,0.679570590170712,9.22088481848248e-05
0.0158617068506768,2.02273884999764e-08,0.685064489364888,8.86246104317277e-06
0.0112013332460399,5.3470376739583e-09,0.721670561435464,1.11506212881826e-05
0.00982955291282514,1.35204902118922e-12,0.67308615038806,1.41010199878858e-05
0.00876246577729617,1.03642942909665e-12,0.664374810445769,1.7877220893339e-05
0.0149233047585954,4.27895022013465e-10,0.886283196900704,4.20819800127981e-05
0.0111384535549667,1.35412998158963e-13,0.929651693571291,2.49631110748921e-05
0.0103401607955905,5.76848108225479e-09,0.702041701848578,7.60110321957644e-05
0.005830383325898,1.04371428673902e-13,0.702096014582966,6.57991683454042e-05
0.0107894560684707,1.79225440308496e-12,0.666573611951521,1.9618065842884e-06
0.0217803276082564,2.77882463824447e-08,0.893859752360573,8.43636628122202e-05
0.01169293028491,1.43354591810204e-08,0.696941960368157,6.82534135209422e-05
0.00535780688590562,1.92396064354416e-09,0.512750479240788,2.82561551397406e-06
0.0135436493090743,1.67816859862105e-08,0.796292630314731,4.2391402683828e-05
0.00708222104063756,1.15479718654944e-09,0.692030051922306,1.59094044925599e-05
0.0101560570263549,5.28968867927342e-13,1.03596086506989,1.99415025171994e-05
0.0260020104191321,3.63487951105346e-08,0.785129692538247,3.15002916191585e-06
0.0115825655641944,5.36946717775933e-09,0.6174007519924,6.55491382970551e-06
0.0211501619380194,2.67273969841425e-08,0.881590344224301,2.31564692224277e-07
0.0102452598900737,3.02649484898227e-09,0.679849424823013,1.69882386274542e-05
0.0103794967343604,4.04031554594571e-09,0.811318845502509,1.17673635079752e-05
0.0141572587958609,1.7182673391223e-13,0.953444768773334,8.65965169431208e-05
0.00899096611043873,2.8162808852441e-14,1.01618109772317,1.83892297994128e-05
0.0133294925923095,3.79971049746623e-13,0.857292070850125,3.67893964177672e-05
0.00993511726319748,5.15648307344629e-14,0.779488631617174,7.14842101738626e-05
0.0104109668612717,1.51771878958343e-13,0.852744812039477,5.43800482128978e-05
0.0128133198805537,4.16416261340487e-13,0.986044957331571,5.78870160079572e-05
0.0121959111927934,1.55755166273325e-13,0.889058594298304,3.36313195370339e-05
0.0075565334111001,5.56071339051085e-14,0.730822421532729,9.86356707940845e-05
0.0085739004641499,1.7097282793549e-13,0.728529603385441,4.94340287895515e-05
0.00696937785179635,4.09670260259712e-13,0.624777929591533,4.04326751377129e-05
0.0114814789226629,8.81871460620116e-13,0.782106472998302,7.15083612775627e-05
0.00895203873434699,1.14519726784726e-09,0.954702311019257,3.15542784975107e-06
0.0156534133848432,1.45617319737928e-08,0.717712565955266,7.0625202143634e-05
0.00642597842651021,3.01641994364587e-13,0.756166424594851,8.87869503321608e-06
0.00584179443515028,2.04838074210787e-13,0.657247215724717,8.65763978119067e-05
0.0106682417146612,7.14328804642764e-09,0.69281453227739,4.19295977878969e-05
0.0126911931663882,1.54931243716225e-08,0.626795272472754,1.30402158933539e-05
0.00851406122675308,7.29417622126857e-09,0.693660390665765,3.27685648966787e-05
0.00957959297800592,2.89600141880367e-09,0.861816075268687,6.05279081550811e-07
0.0216472394296981,2.08317750240448e-08,0.963574885619243,3.25997394195971e-05
0.0198728754805478,1.98778385925466e-08,0.815845480666842,9.53130824953475e-05
0.0129403741740703,1.29717113870266e-08,0.537810732746691,6.49686159042366e-05
0.010916880432252,1.51495997032922e-09,0.786973798721678,6.21754253444065e-05
0.0106308506978698,9.00355232891425e-13,0.580396471833537,4.39045179505336e-05
0.0117721533910324,1.41975731312553e-12,0.584085860319007,2.23662498696266e-05
0.0192640728817049,2.21457821801794e-08,0.794382030850444,1.15707297135085e-05
0.0128217122980245,4.85570993805966e-14,0.953059411766074,2.65645488914445e-05
0.010737907899819,1.13787743858195e-12,1.02064962219513,9.74208941952702e-05
0.00723743822562267,1.33967012696935e-13,0.477475280468464,2.70811126180844e-05
0.00976998048552107,3.75312993729133e-13,0.655239326859258,1.8109911046196e-05
0.00520844587995107,9.55262780824135e-13,0.618055932616179,4.36739040799134e-05
0.00695498226774071,4.07102353055828e-13,0.741429572015157,8.31341685720517e-05
0.0138471530761894,2.07340053812594e-08,0.523876623309968,1.56479565131216e-06
0.0256766396824529,1.87889126419819e-08,0.88016054007333,2.34257630210225e-05
0.021468830002449,1.91282035989598e-08,0.856985209200527,3.23255112429777e-05
0.0088679555769082,9.6161841863775e-10,0.754620558835293,4.42168108324281e-07
0.00854357561823838,4.52291552048435e-14,0.943838386837146,5.02561715137511e-05
0.00747698500595508,1.78261123299962e-14,0.692125289105169,4.24445704663895e-05
0.00959127543602692,2.14264007997401e-09,0.758424277778505,9.07578455081112e-07
0.0143147075549447,1.02448799194585e-08,0.826011009082124,5.59998654578528e-05
0.0102625020116712,8.08100955983244e-13,0.792242902867251,4.42943307481267e-05
0.00829374862714487,1.08929465156049e-13,0.657063153390467,3.52457953531936e-05
0.0123589757554743,1.0256290950187e-08,0.792519259790749,6.16369836579447e-06
0.00470015220938619,6.52640731366849e-09,0.487612206119621,2.24556121563572e-05
0.00655014165490176,1.13877858859536e-13,0.5882501813314,9.80931597429769e-05
0.00845105524476608,5.22919363071563e-13,0.981506363353304,2.49516871276163e-05
0.00908637001034686,8.51083215200919e-13,0.737229301706593,3.51040557144615e-05
0.00644240112192004,2.18223440087478e-13,0.7058676821577,7.69392041283732e-05
0.00451447455358338,8.44458923011673e-13,0.595129113119526,9.5984261206847e-05
0.00892108352848764,1.35653967287515e-11,0.769992798013462,4.6771969915448e-06
0.0153820498400497,1.28101016218765e-08,0.676058193059345,9.81106892100266e-06
0.0183239668965384,1.05555732253194e-08,1.0077258668559,8.69555178588746e-05
0.00935614960261905,6.03216977894461e-09,0.653058035716179,8.69380765434872e-05
0.010818164556148,5.68276165951862e-09,0.649799906663576,1.3341828728097e-05
0.0187783628798111,1.91748661698432e-08,1.04786073770402,6.25086246285655e-06
0.0162119859410966,9.95541030764919e-09,0.636292201204034,4.0362426475126e-05
0.0203230074860329,2.71714815803966e-08,0.903252625532741,1.10204422787811e-05
0.0267889343636412,3.19294210415268e-08,0.882380383218578,6.17683898604502e-06
0.0226604724749439,3.71299819500628e-08,0.776693123177938,8.26883771931045e-06
0.0170155997824425,1.52851687825117e-08,0.762086571970523,1.99318471673378e-05
0.00832282765836754,2.86979638266019e-13,0.802466371507329,2.21159081725013e-05
0.0255325304994527,2.64465241617632e-08,0.884422671085377,1.77066050125034e-05
0.00697134963516426,1.62128835871893e-13,0.520810340863871,3.67624650014534e-05
0.00830692385118443,5.42932659251982e-13,0.524306879920358,8.00617571224967e-05
0.0113565888427642,1.14154077355396e-09,0.814656128705623,2.70910443699266e-05
0.00841803533694746,2.95814397761846e-13,0.641427892299439,2.69653981599452e-05
0.00891424815577093,3.19901218431511e-13,0.651054374433492,8.16116921102219e-05
0.00852101189472579,1.21324501388289e-13,0.580926342763607,8.55782222628567e-05
0.0100422630289655,1.99482992669367e-13,0.558905636137348,1.09479998126981e-05
0.00537562003123925,6.021568095294e-13,0.526119562952727,6.61342344007328e-05
0.0116655130576971,6.52777807316498e-13,0.926973510196615,3.44902064087025e-05
0.0126107560253601,4.53247303000106e-13,0.875029477285754,4.29002402205883e-05
0.00738676384468628,2.86866912212235e-09,0.474486534462978,2.41933483784786e-07
0.00933794401135893,9.80994561445914e-10,0.736710625170293,3.92133321535191e-06
0.00792159919596716,2.23226680508035e-09,0.666269428702508,3.47979382697292e-05
0.00777449709500505,1.38318762953732e-08,0.481463972041343,3.32766129068966e-06
0.0153400242170225,8.18019175226813e-09,0.696760274330716,2.25077567958954e-05
0.0202366329754501,2.85538683509579e-08,0.75177968033265,1.64137406610214e-05
0.0122684881419346,1.10131052526064e-08,0.834893997075748,1.54191257045368e-05
0.0169256148425407,9.98830246821412e-09,1.06255641797328,4.58577121034016e-05
